Doc ID,Clinical Trial,Multicenter Study,Comparative Study,Randomized Controlled Trial,Non-U.S. Gov't,"N.I.H., Extramural",Letter,Non-P.H.S.,Pragmatic Clinical Trial,Observational Study,Phase I,Phase II,Phase III,Phase IV,pval-1,pval-2,pval-3,pval-4,pval-5,n-1,n-2,n-3,n-4,n-5,funding-1,funding-2,funding-3,funding-4,funding-5,sections,characters,words,sentences,chars-per-word-mean,chars-per-word-stdev,words-per-sentence-mean,words-per-sentence-stdev,syallables-per-word-mean,syallables-per-word-stdev,ARI,hard-word-ratio,lexical-density,gunning-fog-index,coleman-liau-index,SMOG,flesch-kincaid-index
10064664,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14414,2818,93,4.254435770049681,2.9857411439229082,30.301075268817204,19.972146335985332,1.2114975159687722,0.9763732401855751,17.119999999999997,0.13378282469836764,0.25159687721788504,12.17394323740623,9.907806955287437,14.63112048169322,73.58671875119244
10571341,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.0001,0.002,0.001,0,0,25,152,229,0,0,IRIS Medical,CNV,The University of Pittsburgh Eye and Ear Foundation,AMD,Bressler SB,18,30491,5667,154,4.523028057173107,3.262699396028103,36.798701298701296,33.54372424479501,1.1732839244750308,0.9943887737888824,20.119999999999997,0.12475736721369331,0.18475383800952885,14.769383466365998,11.364990294688546,15.369462572615689,70.2244981712306
11591548,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,26544,4544,151,4.944762323943662,3.407891017178785,30.09271523178808,16.871811202269697,1.4075704225352113,1.0653436615501546,17.119999999999997,0.16549295774647887,0.17627640845070422,12.103283275813824,13.971716549295774,15.877784762704266,57.21043629325625
12472790,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.001,0.003,0.057,0.091,0,78,0,0,0,0,0,0,0,0,0,20,19383,3464,135,4.732678983833718,3.3339692657956657,25.659259259259258,22.342370884949535,1.2956120092378753,1.0028069166037998,14.619999999999997,0.16772517321016167,0.21535796766743648,10.330793772987768,12.84501154734411,14.980403435112574,71.18207587032762
10065780,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,15,0,0,0,0,0,0,0,12,25343,4934,159,4.329550060802594,3.481326386291938,31.031446540880502,21.571318681676086,1.014592622618565,0.9804687721116433,17.619999999999997,0.09586542359140657,0.15464126469396028,12.450924785788764,10.333198216457234,12.982291964373395,89.5035458874757
11978335,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,National Heart Foundation,NHMRC,Squibb Pharmaceutical Research Institute,Princeton,0,25,30526,5511,132,4.713300671384504,3.4205797329928815,41.75,80.28664058539596,1.255851932498639,1.0565069248816543,22.619999999999997,0.13808746144075484,0.22518599165305753,16.7552349845763,12.416243875884593,16.845820793184565,58.21367651061516
10907384,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,26,50,0,0,Area General Internal Medicine,Mayo Clinic,Medical University of South Carolina,Center for Health Care Research,0,20,12787,2338,95,4.600085543199316,3.147839216705362,24.610526315789475,15.250517219947788,1.249786142001711,0.9703075138955733,14.119999999999997,0.15526090675791274,0.2566295979469632,9.906314889018956,12.100171086398632,14.29609818779943,76.12340817612898
11216978,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.09,0.405,0.215,0.0744,0.6184,50,0,0,0,0,Carretera Colmenar Viejo Km,Hospital Ramón y Cajal,AstraZeneca,Unidad de Arritmias,0,21,25703,4609,188,4.7036233456281185,3.2980275266337684,24.51595744680851,15.37463570763758,1.2686049034497722,1.013288492923103,14.119999999999997,0.14558472553699284,0.21479713603818615,9.864616868938201,12.712258624430458,13.921729569846029,74.62732835963867
10571355,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.34,0.0001,0.38,0.45,0.005,0,0,0,0,0,0,0,0,0,0,14,13518,2240,87,5.141071428571428,3.47539179296262,25.74712643678161,13.465043796338586,1.3830357142857144,1.0190040701651293,19.33,0.17633928571428573,0.29732142857142857,10.369386288998358,15.243571428571425,15.30171418951971,63.69684523809525
11597664,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,16,14528,2562,94,4.815768930523029,3.4490231392489785,27.25531914893617,15.932251901474087,1.2728337236533958,1.0488736251592514,15.619999999999997,0.14207650273224043,0.2685402029664325,10.958958260667366,13.28574551131928,14.370792478770003,71.48911804275251
12472796,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.05,0.01,0,0,0,21,11,10,0,0,0,0,0,0,0,30,25526,4555,167,4.734138309549945,3.5575154260155504,27.275449101796408,16.01379851940145,1.245225027442371,1.0551047848998854,15.619999999999997,0.14094401756311745,0.23819978046103182,10.966557247743811,12.805189901207466,14.330033381765759,73.80438184005209
10065804,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,100,0,0,0,0,0,0,0,0,10,11284,1967,76,4.863243518047788,3.35370102010081,25.88157894736842,17.88330104148423,1.3340111845449925,1.077525737165263,14.619999999999997,0.16725978647686832,0.22165734621250635,10.419535493538117,13.605714285714285,15.015109926534816,67.7078511559147
10908773,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pharmacia & Upjohn,0,0,0,0,8,18932,3158,127,5.104179860671311,3.4815557648130366,24.866141732283463,20.421495912716235,1.4046865104496518,1.077113045288445,14.119999999999997,0.16339455351488283,0.2058264724509183,10.01181451431934,15.055490816972771,14.644205628599124,62.759387357691764
10572324,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.04,0.001,0.008,0.07,0.02,0,0,0,0,0,0,0,0,0,0,17,19802,3475,123,4.847194244604316,3.5331255903948446,28.252032520325205,15.48219151256438,1.2607194244604316,1.1084619648867617,16.119999999999997,0.15424460431654677,0.219568345323741,11.362510849856701,13.443395683453236,15.054549973614023,71.50232368251741
11598599,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10697,1860,67,4.870967741935484,3.229189778594293,27.761194029850746,14.67949461626846,1.5150537634408603,1.106911253308961,15.619999999999997,0.19086021505376344,0.2908602150537634,11.180821697961804,13.596301075268816,16.278977617045854,50.483839672604745
12788572,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Danish International Development Agency,Enhancement of Research Capability,0,0,0,18,42383,7225,265,4.982283737024222,3.459457728294468,27.264150943396228,15.197875329222308,1.3562629757785467,1.0221331364443433,15.619999999999997,0.15653979238754326,0.17301038062283736,10.96827629431351,14.264603460207613,14.93103725223365,64.4220390415878
10912983,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,San Francisco General,Department of Obstetrics and Gynecology,New York University,Department of Obstetrics,0,8,23169,3875,142,5.090322580645161,3.3400615450346076,27.288732394366196,18.44546533133771,1.4286451612903226,1.0350444919981054,15.619999999999997,0.18787096774193549,0.1912258064516129,10.990641344843255,14.899179354838704,16.064100601599534,58.27355597455703
11986104,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.20,0.001,0.77,0.02,0.36,61,18,0,0,0,0,0,0,0,0,27,42841,8191,235,4.388963496520572,3.1483228533264245,34.85531914893617,26.130105181560566,1.1598095470638505,1.046504926544691,19.119999999999997,0.1468685142229276,0.17177389818093028,14.00087506526364,10.608448296911245,16.054494830793946,73.33696338222803
11223108,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01,0.63,0.015,0,0,15,30,14,40,26,0,0,0,0,0,11,13675,2536,94,4.560331230283912,3.3204149666860494,26.97872340425532,18.524600744992643,1.2014984227129337,1.0432770985462636,15.119999999999997,0.14826498422712933,0.24487381703470032,10.85079535539298,11.791656151419556,14.554592549557764,77.80482918316669
10572334,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.001,0.70,0,0,0,16,0,0,0,0,0,0,0,0,0,10,12814,2376,80,4.54419191919192,3.4570056923957737,29.7,14.077003421057185,1.1367845117845117,0.9836071075475555,16.619999999999997,0.11195286195286196,0.28619528619528617,11.924781144781145,11.625572390572394,13.54605434136101,80.51753030303033
12791434,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.05,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,19,14586,2707,98,4.5485777613594385,3.250809326961435,27.622448979591837,16.948384532767893,1.2334687846324344,0.9993153881593042,15.619999999999997,0.13926856298485407,0.28223125230882895,11.104687017030678,11.704440339859623,14.333860372270351,74.44675510581035
11988242,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,96,92,0,0,Istituto Superiore di Sanita,Ministry of Health,MS Society,0,0,22,32172,5483,170,5.00383002006201,3.4962563908242186,32.252941176470586,34.782513079856166,1.3273755243479848,1.05160462284734,18.119999999999997,0.16049607878898414,0.22925405799744666,12.965374902103827,14.272383731533832,16.12665940891348,61.80229534604287
11226444,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0,0,0,221,217,219,0,0,0,0,0,0,0,15,13430,2410,84,4.701659751037345,3.3123348575889846,28.69047619047619,16.846562117898042,1.2219917012448134,1.0536731250289681,16.119999999999997,0.14066390041493776,0.25145228215767634,11.532456036356452,12.576315352697097,14.605485864025312,74.33366874135547
10576189,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.127,0.98,0,0,0,37,0,0,0,0,Memorial University of Newfoundland,Faculty of Medicine,Association of Professors of Obstetrics and Gynecology of Canada,0,0,8,14290,2423,92,5.020222864217912,3.40883446155932,26.33695652173913,19.193793166801527,1.449855550969872,1.1102028938883615,15.119999999999997,0.2071811803549319,0.31407346264960795,10.617655080837626,14.514750309533635,16.473617657890042,57.44520951838362
11603446,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01,0.001,0.236,0.192,0,100,200,0,0,0,0,0,0,0,0,12,18385,3147,121,4.971719097553225,3.5256972817037204,26.00826446280992,13.572948505371874,1.3949793454083255,1.1844187594806859,15.119999999999997,0.18938671750873848,0.2338735303463616,10.479060472127465,14.239605973943437,15.807819113029812,62.42135894870363
12791448,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,80,0,0,0,0,0,0,0,0,0,10,14903,2641,135,4.798561151079137,3.573727498279599,19.562962962962963,10.303315947477474,1.227943960620977,1.0914189822180365,11.619999999999997,0.14464218099204848,0.23173040514956456,7.883042057582005,13.486951912154488,12.738797856274612,83.09453352405797
12475466,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.08,0.001,0.09,0.04,0.71,0,0,0,0,0,FAPESP,0,0,0,0,19,15141,2855,88,4.481961471103327,3.4327466378898808,32.44318181818182,36.8494476493002,1.093169877408056,1.0481574173255521,18.119999999999997,0.1295971978984238,0.261646234676007,13.0291116064321,11.199985989492117,14.843079556301713,81.42299882582394
10916100,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.001,0.022,0.69,0.039,0.007,50,22,0,0,0,0,0,0,0,0,19,24170,4354,164,4.677078548461185,3.3671148007047,26.548780487804876,15.151304334727861,1.2108406063389987,1.0462609366978874,15.119999999999997,0.13344051446945338,0.24460266421681212,10.672888400909732,12.49071198897565,13.88164027558366,77.45087250859878
11988381,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003,0.015,0.005,0.001,0.022,743,11,0,0,0,0,0,0,0,0,28,25320,4475,163,4.787039106145252,3.198962179025183,27.45398773006135,15.0305049708538,1.3503910614525139,1.0042659759877017,15.619999999999997,0.1606703910614525,0.24089385474860336,11.045863248449121,13.111249162011173,15.127285683396117,64.72611865510508
10576234,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.62,0.87,0.96,0.88,0,0,0,0,0,0,0,0,0,0,0,8,17417,3141,127,4.683221903852276,3.2277561073664023,24.73228346456693,16.17780608808784,1.2871696911811525,1.0204291863632313,14.119999999999997,0.15472779369627507,0.22731614135625597,9.954804503305283,12.584820120980577,14.304451962961302,72.83717640953907
11226806,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.065,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5567,938,42,5.087420042643923,3.582363945362961,22.333333333333332,14.95630492169002,1.3315565031982943,1.0818305045645114,13.119999999999997,0.17377398720682302,0.417910447761194,9.002842928216062,15.052537313432833,14.383286110065889,71.516986496091
11604980,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,40,56,80,44,0,0,0,0,0,0,22,36981,6452,222,4.863298202107874,3.3247573788646467,29.063063063063062,19.364463080452165,1.4248295102293862,1.0821826452007834,16.619999999999997,0.16955982641041537,0.2171419714817111,11.693049155789392,13.517383756974581,15.810789321776262,56.79541442558494
12796155,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.940,0.207,0.225,0.131,0.388,0,0,0,0,0,0,0,0,0,0,26,31850,5609,182,4.816009983954359,3.5114983914028306,30.818681318681318,24.746562514064898,1.3045106079515065,1.1542985384244815,17.119999999999997,0.16758780531289,0.1518987341772152,12.394507649597685,13.198245676591192,16.112043544394048,65.19244102884103
10917292,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Children s Hospital of The Hamilton Health Sciences Corporation,0,0,0,0,9,21583,3977,138,4.545637415137038,3.098807407111042,28.818840579710145,16.777737903450554,1.3007291928589388,0.9766741835877956,16.119999999999997,0.15715363339200403,0.18179532310787025,11.590397685240859,11.655649987427704,15.28663143743309,67.54218709572801
11226996,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,90,0,0,0,0,0,0,0,0,8,13041,2254,81,4.907275953859805,3.4441598854619473,27.82716049382716,22.938935308475415,1.316326530612245,1.06850833880243,15.619999999999997,0.16459627329192547,0.2422360248447205,11.196702706847635,13.808003549245782,15.355240467896675,67.22920760896952
11994699,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,24,25,48,20,0,0,0,0,0,21,18948,3391,127,4.711884399882041,3.184378863903401,26.700787401574804,15.772346183652669,1.2671778236508404,0.917544846050499,15.119999999999997,0.12149808316130935,0.23385432025951047,10.728914193894447,12.690875847832498,13.418538679853079,72.53045690654048
10578460,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,14,13338,2334,88,4.839331619537275,3.346073269591103,26.522727272727273,13.267345855132724,1.3787489288774635,1.0475824233213993,15.119999999999997,0.1636675235646958,0.2639245929734362,10.674557918516788,13.445535561268208,15.031520275267166,63.27227243514844
12796167,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.04,0.03,0.05,0.01,0.1,0,0,0,0,0,0,0,0,0,0,17,27152,5493,170,4.120517021663936,3.2065976270067984,32.311764705882354,23.14176486119965,1.1010376843255052,1.00174431770226,13.410000000000004,0.12652466775896595,0.15346805024576735,12.975315749456527,9.077320225741854,14.679921628530053,80.8907707295917
11606503,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.05,0.03,0.01,0.015,0.068,33,0,0,0,0,0,0,0,0,0,19,27133,4703,156,4.905804805443334,3.5585660733902653,30.147435897435898,18.271361157402904,1.3214969168615778,1.0631694083976966,17.119999999999997,0.1533064001701042,0.19859664044227088,12.120296919042403,13.741382096534128,15.410567660040286,64.43671339761312
10071726,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9920,1734,46,4.85121107266436,3.462069837144976,37.69565217391305,23.032218559822663,1.3131487889273357,1.0052383103897444,20.619999999999997,0.16493656286043828,0.290080738177624,15.144235494709395,13.281153402537484,17.373659922696955,57.4815255002257
10917987,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13471,2454,99,4.611246943765281,3.164283554537251,24.78787878787879,19.571570764484882,1.2155664221678892,0.9607774558746649,14.119999999999997,0.12510187449062754,0.2722086389568052,9.965192264947767,12.15970660146699,13.18906630815492,78.83838371489962
12796664,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.05,0.02,0.1,0.86,0,38,0,0,0,0,0,0,0,0,0,13,18607,3099,157,5.115198451113263,3.400047191074579,19.738853503184714,10.743600657478643,1.4853178444659567,1.0830852321233533,16.33,0.1984511132623427,0.23071958696353662,7.974921846578823,15.339232010325912,14.435716644085254,61.14217405244759
11606959,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,33,0,0,0,0,0,0,0,0,10,22921,4001,171,4.852036990752312,3.3771439819218987,23.39766081871345,15.558799111440495,1.3329167708072982,0.9957500016796039,13.619999999999997,0.14746313421644588,0.17795551112221944,9.418049581171958,13.625793551612098,13.740504903927082,70.32161545870844
12475575,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.05,0.001,0.58,0,0,50,0,0,0,0,0,0,0,0,0,9,12803,2191,93,4.978092195344591,3.47364167633994,23.559139784946236,17.979651892846483,1.3222272934733,1.1059234123494799,13.619999999999997,0.16841624828845275,0.22592423550890003,9.491022413293875,14.360858055682332,14.508428754510337,71.06204409043842
10918098,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18444,3089,147,5.086759469083846,3.5606672388715728,21.01360544217687,12.664255811847584,1.4027193266429265,1.0401655586044258,12.619999999999997,0.1693104564584008,0.22790547102622208,8.47316635945411,15.10759469083846,13.90459210013167,66.83613544219891
11996875,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0019,0.0001,0.05,0.0018,0.02,32,12,0,0,0,0,0,0,0,0,14,16440,2986,88,4.629939718687207,2.9861816534475603,33.93181818181818,18.484411235556916,1.3667113194909577,0.9915658494049494,18.619999999999997,0.15941058271935699,0.25619557937039517,13.636491505815016,12.04175485599464,16.415492440798555,56.77042691651954
11228385,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.001,0.004,0.011,0,0,231,460,620,226,619,0,0,0,0,0,24,29246,5283,161,4.6978989210675755,3.323975948643555,32.81366459627329,21.626143024399923,1.2070793109975393,1.0460638583429622,18.119999999999997,0.14480408858603067,0.21597577134204052,13.183387473943728,12.462403937156918,15.581776768295729,71.4102207243908
10584721,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,47,0,0,0,European Respiratory Society,Medizinische Klinik,Universitats,0,0,21,32383,5520,166,5.015942028985507,3.617732221843362,33.25301204819277,21.955240072250565,1.3047101449275362,1.0930911281654003,18.619999999999997,0.18206521739130435,0.23152173913043478,13.374030906233632,14.324057971014494,17.185494023781747,62.7047145102148
12796667,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.04,0.03,0.21,0.23,0.0001,0,0,0,0,0,John,Atlanta VA Rehabilitation Research and Development Center,0,0,0,13,15473,2777,94,4.678429960388909,3.087919076006801,29.54255319148936,11.354185333783947,1.296002880806626,1.0197796897778761,16.619999999999997,0.15592365862441485,0.20705797623334535,11.87939074004551,12.41865322290241,15.390073595544454,67.20746479439777
11607900,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13931,2484,89,4.755636070853462,3.7144703539093826,27.910112359550563,13.234459539603943,1.1912238325281803,1.0578331724136294,15.619999999999997,0.1469404186795491,0.213768115942029,11.222821111292046,12.914122383252813,14.698114481251881,77.72869972317214
12475576,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.3,0.005,0.0009,0.0005,0.14,0,0,0,0,0,0,0,0,0,0,9,17574,3025,127,4.948429752066116,3.5702490465520262,23.818897637795274,14.548996214125744,1.3054545454545454,1.0936731460907438,13.619999999999997,0.1831404958677686,0.21454545454545454,9.600815253465218,14.176740495867769,15.060680005067344,72.21736435218328
11997197,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.10,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,23,29338,5469,160,4.5430608886450905,3.334582740873112,34.18125,30.893176034064492,1.2333150484549278,1.077585803842991,19.119999999999997,0.1534101298226367,0.19729383799597733,13.733864051929055,11.526399707441946,16.210852398379203,67.80257815071315
12798401,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.001,0.01,0.05,0,0,0,0,0,0,0,0,0,0,0,0,9,28219,4852,160,4.942291838417147,3.3387661884061823,30.325,17.81792963147518,1.408285243198681,1.049074937310948,17.119999999999997,0.16364385820280297,0.22073371805441055,12.195457543281123,13.951854905193734,15.855196018614663,56.9141934253916
11641669,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Carolinas Healthcare System,Health Services Foundation,0,0,0,8,11707,1993,73,4.993978926241846,3.2842211111288737,27.301369863013697,13.096527244853512,1.525840441545409,1.079053656157964,15.619999999999997,0.2112393376818866,0.20622177621675866,11.005043680278234,14.33232313095835,16.84816625981141,50.0380082342995
10586152,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Olive Anstey Nursing Fund,Edith Cowan University,0,0,0,16,25367,4387,145,4.898563938910417,3.30173788866675,30.255172413793105,15.95078337955399,1.4383405516298153,1.0903058431699715,17.119999999999997,0.18326874857533623,0.23296102119899703,12.175376464947377,13.696330066104402,16.581165058749438,54.44238933211764
12475841,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.005,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20177,3622,124,4.70375483158476,3.499679589795553,29.20967741935484,29.074134061736235,1.3064605190502485,1.0761729052184936,16.619999999999997,0.15875207067918276,0.2194919933738266,11.74737179601361,12.575648812810602,15.430881686458687,66.66061750770382
