Doc ID,Clinical Trial,Multicenter Study,Comparative Study,Randomized Controlled Trial,Non-U.S. Gov't,"N.I.H., Extramural",Letter,Non-P.H.S.,Pragmatic Clinical Trial,Observational Study,Phase I,Phase II,Phase III,Phase IV,pval-1,pval-2,pval-3,pval-4,pval-5,n-1,n-2,n-3,n-4,n-5,funding-1,funding-2,funding-3,funding-4,funding-5,sections,characters,words,sentences,chars-per-word-mean,chars-per-word-stdev,words-per-sentence-mean,words-per-sentence-stdev,syallables-per-word-mean,syallables-per-word-stdev,ARI,hard-word-ratio,lexical-density,gunning-fog-index,coleman-liau-index,SMOG,flesch-kincaid-index
15188160,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.001,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20458,3685,136,4.6735413839891455,3.2080530406887866,27.095588235294116,14.78331325388619,1.3242876526458616,1.0109326045350662,15.619999999999997,0.15739484396200815,0.2480325644504749,10.90119323170245,12.45398100407056,14.92658621030569,67.29824252733661
11589932,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3051,3054,0,0,0,0,0,0,0,0,25,34189,6657,119,4.3468529367582995,3.5055784135253574,55.94117647058823,81.070935053622,1.1847679134745381,1.0367460599149447,29.619999999999997,0.14976716238545892,0.24500525762355416,22.43637745318948,10.134174553101996,19.664664826084625,49.82334040240703
12423708,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.001,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,14,27336,4844,120,4.817093311312965,3.516514963409655,40.36666666666667,68.83825071793125,1.2729149463253508,1.0840256786457108,22.119999999999997,0.1593724194880264,0.2661023947151115,16.210415634461878,13.04374896779521,17.618919080996143,58.17422887420868
11591562,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.05,0.01,0,0,0,12,0,0,0,0,0,0,0,0,0,20,22633,3831,133,4.924301748890629,3.265295299988964,28.804511278195488,18.802737786816856,1.4408770555990602,1.0672873809256573,16.119999999999997,0.18663534325241452,0.1991647089532759,11.596458648579162,13.882558078830591,16.374715262576913,55.7002221489511
12482465,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,114,91,105,72,0,0,0,0,0,0,15,20098,3678,139,4.615551930396955,3.1356942302415654,26.46043165467626,14.124839969364261,1.3942359978249048,1.0896255578806848,15.119999999999997,0.18433931484502447,0.25203915171288743,10.657908387808515,12.131571506253401,15.745991914522126,62.02529645451665
15246908,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.05,0,0,0,412,0,0,0,0,0,0,0,0,0,5,11090,2045,58,4.533007334963325,3.1100982866600684,35.258620689655174,17.740389387157926,1.356479217603912,1.0054151606160253,19.619999999999997,0.14180929095354522,0.23471882640586797,14.16017199224349,11.448547677261612,15.903189008614273,56.289358190709066
11597664,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,16,14528,2562,94,4.815768930523029,3.4490231392489785,27.25531914893617,15.932251901474087,1.2728337236533958,1.0488736251592514,15.619999999999997,0.14207650273224043,0.2685402029664325,10.958958260667366,13.28574551131928,14.370792478770003,71.48911804275251
12919884,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12227,2254,92,4.565217391304348,3.1435484093031896,24.5,12.965296028201635,1.326086956521739,0.9812493682970568,14.119999999999997,0.14463176574977818,0.2985803016858917,9.857852706299912,11.898988464951195,13.88284718311068,69.78054347826088
12063523,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,62,0,0,0,0,0,0,0,0,16,20452,3492,90,4.992554410080183,3.6769352568452374,38.8,30.881869885750916,1.2099083619702176,1.0019318149164667,21.119999999999997,0.12628865979381443,0.22823596792668957,15.570515463917525,14.09642611683849,15.774802946060372,65.09475257731964
16154016,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9639,9618,0,0,0,0,0,0,0,22,47854,9651,167,4.191171899285048,3.640962803910833,57.790419161676645,111.71450447486306,1.03118847787794,1.054985850595799,25.910000000000004,0.11138742099264325,0.24733188270645529,23.160722633067717,9.206780644492799,17.623189286722948,60.93917932242451
15854630,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,30015,5535,203,4.579042457091237,3.2665903297702936,27.266009852216747,22.361524978105525,1.3145438121047877,1.0350267118550287,15.619999999999997,0.14995483288166214,0.19530261969286358,10.966385874039364,11.893492321589882,14.680535647452718,67.94959349593499
15858471,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,400,0,0,0,0,0,0,0,0,24,27983,4911,151,4.849928731419263,3.663448496007989,32.52317880794702,34.01094616680266,1.293219303604154,1.0560332034381181,18.119999999999997,0.1425371614742415,0.19995927509672165,13.066286387768507,13.362044390144572,15.429110499107132,64.41762042502236
16537846,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0.01,0.0001,0.05,0.001,0.02,95,0,0,0,0,0,0,0,0,0,21,38010,6786,231,4.715148835838491,3.299904705970443,29.376623376623378,19.690235250017118,1.2381373415856174,0.9729066083498242,16.619999999999997,0.134394341290893,0.1404361921603301,11.804407087165709,12.638567639257293,14.480158580991063,72.27130817458406
17174196,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16534,2799,98,5.041443372633084,3.6053130006997423,28.56122448979592,13.264996435880795,1.4533762057877813,1.1297166374045746,16.119999999999997,0.20471596998928188,0.27152554483744196,11.50637618391408,14.57754912468739,16.942774203484024,54.88973013321086
15874923,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,18,28210,5090,167,4.694106090373281,3.328858293818541,30.479041916167663,20.306043471985976,1.299803536345776,1.0941860211212129,17.119999999999997,0.1693516699410609,0.23831041257367386,12.25935743444349,12.489029469548132,16.108073123991492,65.9353932802372
14988825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.01,0.090,0.002,0.009,0.001,94,10,0,0,0,0,0,0,0,0,16,26943,4994,159,4.550460552663196,3.4129553700931434,31.40880503144654,24.930336823489423,1.2296756107328795,1.0628720581753923,17.619999999999997,0.157589106928314,0.20544653584301162,12.626557655349941,11.624036844213055,15.838754353033558,70.9245062250802
16304304,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.05,0.489,0.001,0,0,45,304,72,62,19,0,0,0,0,0,17,35415,6420,239,4.659657320872274,3.241568478575505,26.86192468619247,15.505006444740577,1.302803738317757,1.0013020275657398,15.119999999999997,0.1529595015576324,0.17196261682242991,10.805953675100042,12.379071651090342,14.70891788180333,69.35295018183241
16183004,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.085,0.103,0.456,0.156,0.240,482,349,133,16,14,0,0,0,0,0,14,14708,2665,101,4.640525328330207,3.151196401839439,26.386138613861387,15.866928056198974,1.3590994371482177,1.0516197980959465,15.119999999999997,0.1527204502814259,0.28180112570356475,10.615543625657125,12.280645403377111,14.596935471266562,65.07325692419148
16546214,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,15839,2726,73,4.947175348495965,3.4894542697941655,37.342465753424655,30.67989713607366,1.4325018341892883,1.1473620315130884,20.619999999999997,0.1922230374174615,0.31254585473220836,15.013875516336848,13.85068231841526,18.43465735762005,47.74274208786022
15887425,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,25530,4554,140,4.757356170399649,3.2980928994163685,32.52857142857143,21.681621318076584,1.2654808959156785,1.0232347877135544,18.119999999999997,0.15502854633289415,0.21080368906455862,13.07343998996173,12.817610891523934,15.957818291396066,66.7588162055336
15925118,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.01,0.06,0.18,0,0,0,0,0,0,0,0,0,0,0,0,18,10636,1851,76,4.916261480280929,3.4950173436095753,24.355263157894736,20.31662960720826,1.3565640194489466,1.0825630092251073,14.119999999999997,0.18692598595353863,0.35224203133441384,9.816875657539311,13.968211777417611,15.318327675115,67.34909184935597
16890601,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,400,17,0,0,0,0,0,0,0,0,15,25181,4493,149,4.699310037836635,3.2046815661758132,30.154362416107382,18.66443533518441,1.3111506788337415,1.0554689434785653,17.119999999999997,0.15379479189850878,0.18317382595148007,12.123262883202358,12.527033162697528,15.431527809176526,65.3049747183165
17218552,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551,151,0,0,0,0,0,0,0,0,11,22875,3683,117,5.320390985609557,3.803566847005122,31.478632478632477,18.369576746291717,1.5777898452348629,1.3219970883134518,22.33,0.20934021178387185,0.23784957914743415,12.67518907616654,16.14974748846049,17.79400297379322,41.40316712731865
16893710,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.001,0.05,0.041,0.047,0.003,17,12,14,61,40,0,0,0,0,0,16,15282,2597,85,5.013477088948787,3.6556586095744867,30.55294117647059,23.874925022247233,1.301116673084328,1.1050900684856226,17.119999999999997,0.16711590296495957,0.2972660762418175,12.28802283177422,14.365267616480551,16.037735495393818,65.74929416294822
16399172,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21444,3631,110,5.006609749380336,3.3023842028365773,33.00909090909091,21.10589093579076,1.4629578628477005,1.1199727875870162,18.619999999999997,0.19195813825392455,0.26741944367942716,13.280419618937934,14.273841916827319,17.50930185406437,49.5645375303573
17482983,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,22,25432,4312,154,5.015769944341373,3.481832347137176,28.0,18.179928600563002,1.465213358070501,1.1094693005789773,16.119999999999997,0.1843692022263451,0.2481447124304267,11.273747680890539,14.441298701298699,16.10890415526717,54.45794990723566
16230048,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0001,0.0005,0.05,0.0032,0.02,788,0,0,0,0,0,0,0,0,0,19,18417,3350,123,4.672835820895522,3.3402379595868723,27.235772357723576,14.67647915488747,1.2546268656716417,1.037999619452469,15.619999999999997,0.1543283582089552,0.24447761194029852,10.956040286373012,12.445850746268654,14.841277663003414,73.04925822108969
18359324,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.01,0.04,0.02,0.03,0,48,83,699,0,0,0,0,0,0,0,7,20167,3479,114,4.923828686404139,3.585672667252448,30.517543859649123,23.662910171992667,1.3509629203794193,1.103393571437247,17.119999999999997,0.16872664558781258,0.2584075883874677,12.274508202094776,13.838930727220465,16.09228027702835,61.56822991835729
16630938,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,16,63,41,56,0,0,0,0,0,34,19902,3665,137,4.567530695770805,3.2826100021144273,26.751824817518248,17.130889293001854,1.254024556616644,1.023029114139458,15.119999999999997,0.1407912687585266,0.27858117326057297,10.75704643451071,11.84057844474761,14.215983984977491,73.59142032045094
16926081,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2947,0,0,0,0,0,0,0,0,0,18,12387,2225,62,4.709662921348315,3.3205839831036568,35.88709677419355,18.429399925039302,1.3384269662921349,1.0865641493510467,19.619999999999997,0.1707865168539326,0.3173033707865169,14.423153316418993,12.476871910112358,17.27207876640903,57.17867542587898
17258668,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,27627,5109,141,4.542571931884909,3.145206499452786,36.234042553191486,23.63189077069747,1.2814640829908006,1.0386097700572254,20.119999999999997,0.1475826972010178,0.2168721863378352,14.552650100157003,11.488784497944806,16.33965466163647,61.645585387488936
17544079,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.20,0.2784,0,0,0,13,0,0,0,0,0,0,0,0,0,21,17668,3024,101,4.944113756613756,3.352069940030174,29.940594059405942,16.81357890645428,1.414021164021164,1.135949035788432,16.619999999999997,0.17592592592592593,0.2800925925925926,12.04660799413275,13.971441798941797,16.240228233846103,56.81910655351251
17258669,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,90,0,0,0,0,0,0,0,0,19,25240,4582,138,4.642950676560454,3.3560414237212197,33.20289855072464,20.61257479579542,1.2976865997381057,1.085108146987562,18.619999999999997,0.16215626364033173,0.21213443910955915,13.34602192574599,12.131820165866433,16.384712486464153,63.34977163317076
16631911,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0001,0.003,0,0,0,318,144,100,0,0,0,0,0,0,0,18,23629,4176,119,4.809386973180077,3.6026694038849865,35.09243697478992,25.713543090132728,1.2904693486590038,1.1518220082845327,19.619999999999997,0.15804597701149425,0.21384099616858238,14.100193180720566,13.076475095785444,16.582852155396036,62.04246957403653
17270370,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,14,4698,843,41,4.7188612099644125,3.367860197821219,20.5609756097561,13.758722288947844,1.162514827995255,1.0744660920500282,12.119999999999997,0.15183867141162516,0.2858837485172005,8.28512571246709,12.966310794780544,13.222976627235624,87.616855307699
17030175,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,34118,5943,199,4.8859162039374056,3.5414706934947913,29.8643216080402,24.100309805986534,1.2672051152616524,1.0982784685917564,16.619999999999997,0.16086151775197713,0.15934713107857984,12.010073250316871,13.631028100286052,15.65034010908451,69.31716081670343
18456038,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16654,2716,100,5.272459499263623,3.6147019200391544,27.16,15.317989687971728,1.4992636229749632,1.19493861697523,20.33,0.2190721649484536,0.2857142857142857,10.951628865979382,15.97378497790869,17.063985952170544,52.429897496318134
17586303,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,43,50,0,0,0,0,0,0,0,19,29682,5071,135,5.008282390061132,3.486905687015585,37.56296296296296,60.83003080610556,1.399329520804575,1.1253251227614236,20.619999999999997,0.18418457897850524,0.25261289686452376,15.098859016776586,14.206696903963717,18.155380429818802,50.325315132525546
16643923,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,32520,6556,170,4.181818181818182,3.2990596336536773,38.56470588235294,68.50006643780712,1.0398108602806588,0.9568232936148012,16.410000000000004,0.10738255033557047,0.2467968273337401,15.468835373075406,9.332593044539351,14.75447055196901,79.72382474966804
17291934,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.85,0.05,0.04,0.0015,0.13,25,0,0,0,0,0,0,0,0,0,33,22984,4219,152,4.607963972505333,3.5084255562795326,27.75657894736842,15.109313259023024,1.2346527613178477,1.08205187556768,15.619999999999997,0.1533538753259066,0.2268310026072529,11.163973129077732,12.049964446551314,14.915340050986305,74.21044876093116
17070177,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,22474,3937,148,4.850393700787402,3.5069212159788066,26.60135135135135,18.496088891543412,1.3210566421132843,1.1009739938747405,15.119999999999997,0.17805435610871223,0.26085852171704343,10.711762282984026,13.508244856489714,15.562018508344497,68.07323645559455
16651060,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,19407,3404,90,4.837544065804935,3.4601616636906716,37.82222222222222,25.835369014876324,1.2126909518213866,1.071756632147055,20.619999999999997,0.14747356051703878,0.24324324324324326,15.187878313095707,13.19893066980023,16.621075368096893,65.85178992035516
18479744,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,8351,4174,4177,0,0,0,0,0,0,20,35017,6540,164,4.5238532110091745,3.542443130623743,39.8780487804878,87.39093328663598,1.1726299694189601,1.0610534242984522,21.619999999999997,0.14128440366972478,0.2567278287461774,16.00773327366301,11.325859327217124,16.689078388715778,67.15428507496087
19014942,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,57,0,0,0,0,0,0,0,0,23,27302,4963,149,4.637517630465444,3.470753437956567,33.308724832214764,23.608887254797914,1.1781180737457184,1.034052777179571,18.619999999999997,0.14769292766471892,0.2375579286721741,13.382567103951795,12.097868224863994,15.799892792876062,73.35785525641425
18482589,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,21904,3984,149,4.637550200803213,3.2823687922391165,26.738255033557046,15.898068883729737,1.2459839357429718,1.0543240115506716,15.119999999999997,0.1465863453815261,0.26129518072289154,10.753936551575428,12.252690763052211,14.438985941069433,74.28543017708421
17693178,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,973,0,0,0,0,0,0,0,0,0,20,40502,7780,204,4.352313624678663,3.2195114034859103,38.13725490196079,80.23979323280363,1.1895886889460154,0.9229541542935435,21.119999999999997,0.11272493573264782,0.20359897172236505,15.299991935077376,10.341197943444726,14.973952276038585,67.4864831896769
18054750,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6414,0,0,0,0,0,0,0,0,0,13,16702,2961,90,4.743667679837893,3.291802049450921,32.9,23.1419896593456,1.3748733535967579,1.0541929605941163,18.119999999999997,0.160081053698075,0.26815265113137454,13.22403242147923,12.729848024316109,16.239406708845525,57.12721428571432
19091393,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,17,17237,3039,109,4.815728858177032,3.6586945944976197,27.880733944954127,17.918397730659816,1.2556762092793683,1.0358901130447142,15.619999999999997,0.15761763738071735,0.23955248436985851,11.215340632933938,13.26825929582099,15.104759614860853,72.30584774083701
18068515,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,29,148,0,0,0,0,0,0,0,18,27597,4658,176,5.052597681408329,3.5022037777446844,26.46590909090909,19.76024803987547,1.421210820094461,1.0678441416393838,15.119999999999997,0.1884929154143409,0.24130528123658224,10.661760802529372,14.701236582224126,15.888664741258363,59.73766689273589
17356099,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0.001,0,0,0,0,140,0,0,0,0,0,0,0,0,0,19,24756,4139,149,5.086494322300073,3.4888150713920245,27.778523489932887,14.809988246424835,1.4293307562213096,1.094873529803533,15.619999999999997,0.20657163566078762,0.2106789079487799,11.19403805023747,14.86312635902392,16.813786697180902,57.718416681395354
16685024,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.02,0.001,0.05,0,0,55,36,10,20,15,0,0,0,0,0,19,19149,3371,123,4.808958765944824,3.448776045963699,27.40650406504065,16.20505759868266,1.2568970631859981,1.0805784609032323,15.619999999999997,0.15188371403144468,0.2064669237614951,11.023355111628838,13.241459507564517,14.78450477580272,72.68390682844831
17091124,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.01,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,15,38269,7220,169,4.505124653739612,3.286411435438694,42.72189349112426,77.844240428062,1.1916897506925208,1.0381298988123921,23.119999999999997,0.13642659279778394,0.17686980609418282,17.143328033568817,11.180747922437671,16.92086024268534,62.65532519792164
19100573,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14992,2603,91,4.850172877449097,3.219223546000767,28.604395604395606,21.378015249773213,1.5086438724548599,1.1609197691934294,16.119999999999997,0.20514790626200538,0.30388013830195926,11.523817404263045,13.451771033422972,16.96778640942707,50.17026685185735
18559291,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.001,0.05,0.685,0.84,0.104,0,0,0,0,0,0,0,0,0,0,20,14441,2657,82,4.6119683853970646,3.509289490468916,32.40243902439025,17.676000159313155,1.1682348513360934,1.0672471805599475,18.119999999999997,0.13172751223184043,0.26345502446368085,13.013666614648836,11.965238991343618,14.931546263587816,75.1138559672104
16697316,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.19,0.18,0.015,0.12,0,0,0,0,0,0,0,0,0,0,0,25,18067,3360,118,4.504464285714286,3.274934488240462,28.47457627118644,15.483496515607639,1.1964285714285714,1.083331802462302,16.119999999999997,0.13214285714285715,0.22053571428571428,11.442687651331719,11.422345238095236,14.210520043004035,76.71544794188864
17097398,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532,0,0,0,0,0,0,0,0,0,27,26230,4675,160,4.754866310160428,3.4071546456703543,29.21875,16.218117004831047,1.2945454545454544,1.0879842814885894,16.619999999999997,0.16213903743315508,0.21197860962566845,11.752355614973263,12.875961497326202,15.563348635321717,67.65942329545459
17382600,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,603,113,0,0,0,0,0,0,0,0,8,20110,3540,123,4.808757062146893,3.4000286109476217,28.78048780487805,15.991051075967281,1.4192090395480226,1.1492161358057267,16.119999999999997,0.19350282485875706,0.27005649717514124,11.589596251894724,13.203762711864407,16.610582919446106,57.55772013228608
18572079,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,185,93,92,0,0,0,0,0,0,19,31337,5472,167,4.8550804093567255,3.3936321168277175,32.76646706586826,21.40795542585688,1.317251461988304,1.0740706704697882,18.119999999999997,0.16301169590643275,0.20285087719298245,13.17179150470988,13.387551169590644,16.331993722011493,62.1375622439332
17870480,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12789,2298,85,4.723237597911227,3.2319947052256497,27.03529411764706,15.4961186068238,1.293733681462141,1.033088152814459,15.619999999999997,0.15535248041775457,0.2580504786771105,10.876258639225926,12.747919930374238,14.836745963215662,69.94430701889112
17157101,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,20632,3893,129,4.460827125610069,3.305655410329971,30.17829457364341,25.402217426709008,1.1911122527613665,1.0392474354947976,17.119999999999997,0.13280246596455175,0.23606473156948368,12.124438815843185,11.12420241459029,14.565658404499793,75.43593442414036
18206878,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,19106,3545,102,4.5627644569816646,3.277612553158697,34.754901960784316,26.207638624407213,1.2022566995768689,1.04540384824633,19.119999999999997,0.1449929478138223,0.2471086036671368,13.959957963439255,11.632135401974612,15.953185634186212,69.84785772560083
19153052,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4864,788,24,5.246192893401015,3.376847431436189,32.833333333333336,14.866556183380979,1.6446700507614214,1.1640913467344554,22.83,0.22588832487309646,0.23477157360406092,13.223688663282573,15.685989847715735,18.68694054745388,34.37008037225041
17928046,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,0,0,0,0,0,0,0,0,0,18,41427,7525,183,4.615282392026578,3.1373240248346073,41.12021857923497,27.96675373077245,1.3424584717607972,0.9449752869961496,22.619999999999997,0.14551495016611296,0.16677740863787374,16.506293411760435,11.847585382059801,17.10328377920807,51.525991431113056
16765759,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.0003,0.008,0,0,0,3371,3335,0,0,0,0,0,0,0,0,18,33925,6772,187,4.207324276432368,3.4757406985585897,36.213903743315505,39.43399574859695,1.085942114589486,0.9333321063178092,20.119999999999997,0.11015948021264028,0.25103366804489075,14.529625289411257,9.517849970466624,14.53930760284873,78.20718480626425
18222552,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.03,0.003,0.01,0.0001,0.001,230,0,0,0,0,0,0,0,0,0,22,20165,3659,133,4.660562995353922,3.4829279504135497,27.51127819548872,17.646193057270033,1.2522547144028424,1.1223721663177855,15.619999999999997,0.1535938781087729,0.28778354741732715,11.065948829438998,12.365979775895052,14.872322054041486,72.97030379309851
19162029,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,128,120,61,59,0,0,0,0,0,17,23056,3967,144,4.923871943534157,4.0466583253787665,27.54861111111111,15.433969374237806,1.3531635996975044,1.0092343362727054,15.619999999999997,0.1643559364759264,0.2240988152256113,11.085186819034815,13.913203932442652,15.285010325160076,64.39551918781336
16424409,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,30762,5062,189,5.18708020545239,3.5921227965679194,26.78306878306878,15.83359373397201,1.4705649940734888,1.1329982368175866,19.83,0.19715527459502172,0.16297905966021337,10.792089623065522,15.482615566969574,16.25651770324825,55.240386686568044
19700005,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,113,149,148,0,0,0,0,0,0,19,27128,4812,166,4.76932668329177,3.4114980552799907,28.987951807228917,16.766484589097722,1.3667913549459685,1.072819549371899,16.119999999999997,0.17955112219451372,0.2231920199501247,11.667001171769373,12.966699916874479,16.1622010651147,61.78168028723374
19344722,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17430,3065,122,4.81305057096248,3.3409340117510804,25.12295081967213,15.556656181560365,1.4035889070146819,1.1077497274623929,14.619999999999997,0.1931484502446982,0.24469820554649266,10.126439707966732,13.335034257748774,15.713307589504304,62.591583384590706
18614347,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.003,0.001,0.002,0.592,0.04,740,0,0,0,0,0,0,0,0,0,25,25056,4377,132,4.848069453963903,3.5196616125991613,33.15909090909091,25.277944870522383,1.2716472469728124,1.1451761467741066,18.619999999999997,0.14644733835960705,0.21955677404615034,13.322215298980206,13.338752570253597,15.717976845345365,65.59716563337281
18241759,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,15,22172,3923,124,4.781799643130258,3.355573369800157,31.637096774193548,18.179473226342573,1.3362222788682132,1.0888894408000478,17.619999999999997,0.1537088962528677,0.21921998470558246,12.716322268178567,12.979495284221258,15.726843144655302,61.678941981942714
16427490,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598,0,0,0,0,0,0,0,0,0,18,22930,4061,125,4.776409751292785,3.444313513582324,32.488,22.67320999798888,1.2415661167200196,0.9804112311336272,18.119999999999997,0.13814331445456784,0.24353607485840925,13.050457325781828,12.930450627924156,15.231496017318221,68.82318652548638
19345789,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,26,20363,3643,143,4.705188031841889,3.2850723203564383,25.475524475524477,15.399301323016987,1.2948119681581114,1.050585304769032,14.619999999999997,0.15289596486412296,0.26324457864397477,10.25136817615544,12.689256107603622,14.403787532302122,71.43625015116645
17931979,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,392,198,194,199,0,0,0,0,0,19,30895,5573,173,4.690651354746097,3.358691966479899,32.213872832369944,36.53901122511823,1.2650278126682217,0.9983666879628286,18.119999999999997,0.1326036246186973,0.23129373766373587,12.938590582795456,12.431681320653151,14.936223432793671,67.11656612341295
20189239,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1713,855,858,0,0,0,0,0,0,0,22,53791,9699,309,4.713578719455614,3.495132898533804,31.388349514563107,24.469793070567714,1.2723992164140634,1.0810473825048694,17.619999999999997,0.1570264975770698,0.19074131353747809,12.618150404856072,12.583606557377049,15.81191471240222,67.33085153408871
